Folder,File,Number of test cases,Number of inputs (with resets),Number of inputs (no resets),Length of less test case,Length of largest test case,Average length,Standard deviation,Variance
8-4-4,37,1,49,48,48.0,48.0,48.0,0.0,0.0
8-4-4,38,1,38,37,37.0,37.0,37.0,0.0,0.0
8-4-4,39,1,42,41,41.0,41.0,41.0,0.0,0.0
8-4-4,4,1,44,43,43.0,43.0,43.0,0.0,0.0
8-4-4,40,1,38,37,37.0,37.0,37.0,0.0,0.0
8-4-4,41,1,49,48,48.0,48.0,48.0,0.0,0.0
8-4-4,42,1,47,46,46.0,46.0,46.0,0.0,0.0
8-4-4,43,1,40,39,39.0,39.0,39.0,0.0,0.0
8-4-4,44,1,44,43,43.0,43.0,43.0,0.0,0.0
8-4-4,45,1,43,42,42.0,42.0,42.0,0.0,0.0
8-4-4,46,1,38,37,37.0,37.0,37.0,0.0,0.0
8-4-4,47,1,46,45,45.0,45.0,45.0,0.0,0.0
8-4-4,48,1,59,58,58.0,58.0,58.0,0.0,0.0
8-4-4,49,1,45,44,44.0,44.0,44.0,0.0,0.0
8-4-4,5,1,43,42,42.0,42.0,42.0,0.0,0.0
8-4-4,50,1,44,43,43.0,43.0,43.0,0.0,0.0
8-4-4,51,1,44,43,43.0,43.0,43.0,0.0,0.0
8-4-4,52,1,41,40,40.0,40.0,40.0,0.0,0.0
8-4-4,53,1,44,43,43.0,43.0,43.0,0.0,0.0
8-4-4,54,1,40,39,39.0,39.0,39.0,0.0,0.0
8-4-4,55,1,43,42,42.0,42.0,42.0,0.0,0.0
8-4-4,56,1,44,43,43.0,43.0,43.0,0.0,0.0
8-4-4,57,1,46,45,45.0,45.0,45.0,0.0,0.0
8-4-4,58,1,40,39,39.0,39.0,39.0,0.0,0.0
8-4-4,6,1,42,41,41.0,41.0,41.0,0.0,0.0
8-4-4,60,1,52,51,51.0,51.0,51.0,0.0,0.0
8-4-4,61,1,50,49,49.0,49.0,49.0,0.0,0.0
8-4-4,62,1,58,57,57.0,57.0,57.0,0.0,0.0
8-4-4,63,1,48,47,47.0,47.0,47.0,0.0,0.0
8-4-4,64,1,42,41,41.0,41.0,41.0,0.0,0.0
8-4-4,65,1,39,38,38.0,38.0,38.0,0.0,0.0
8-4-4,66,1,40,39,39.0,39.0,39.0,0.0,0.0
8-4-4,67,1,51,50,50.0,50.0,50.0,0.0,0.0
8-4-4,68,1,40,39,39.0,39.0,39.0,0.0,0.0
8-4-4,69,1,47,46,46.0,46.0,46.0,0.0,0.0
8-4-4,7,1,41,40,40.0,40.0,40.0,0.0,0.0
8-4-4,70,1,40,39,39.0,39.0,39.0,0.0,0.0
8-4-4,71,1,41,40,40.0,40.0,40.0,0.0,0.0
8-4-4,72,1,39,38,38.0,38.0,38.0,0.0,0.0
8-4-4,73,1,37,36,36.0,36.0,36.0,0.0,0.0
8-4-4,74,1,42,41,41.0,41.0,41.0,0.0,0.0
8-4-4,75,1,53,52,52.0,52.0,52.0,0.0,0.0
8-4-4,76,1,41,40,40.0,40.0,40.0,0.0,0.0
8-4-4,77,1,48,47,47.0,47.0,47.0,0.0,0.0
8-4-4,78,1,38,37,37.0,37.0,37.0,0.0,0.0
8-4-4,8,1,44,43,43.0,43.0,43.0,0.0,0.0
8-4-4,80,1,42,41,41.0,41.0,41.0,0.0,0.0
8-4-4,81,1,45,44,44.0,44.0,44.0,0.0,0.0
8-4-4,82,1,43,42,42.0,42.0,42.0,0.0,0.0
8-4-4,83,1,45,44,44.0,44.0,44.0,0.0,0.0
8-4-4,84,1,39,38,38.0,38.0,38.0,0.0,0.0
8-4-4,85,1,47,46,46.0,46.0,46.0,0.0,0.0
8-4-4,86,1,39,38,38.0,38.0,38.0,0.0,0.0
8-4-4,87,1,40,39,39.0,39.0,39.0,0.0,0.0
8-4-4,88,1,40,39,39.0,39.0,39.0,0.0,0.0
8-4-4,89,1,49,48,48.0,48.0,48.0,0.0,0.0
8-4-4,90,1,44,43,43.0,43.0,43.0,0.0,0.0
8-4-4,91,1,39,38,38.0,38.0,38.0,0.0,0.0
8-4-4,92,1,38,37,37.0,37.0,37.0,0.0,0.0
8-4-4,93,1,41,40,40.0,40.0,40.0,0.0,0.0
8-4-4,94,1,41,40,40.0,40.0,40.0,0.0,0.0
8-4-4,95,1,41,40,40.0,40.0,40.0,0.0,0.0
8-4-4,96,1,37,36,36.0,36.0,36.0,0.0,0.0
8-4-4,97,1,46,45,45.0,45.0,45.0,0.0,0.0
8-4-4,98,1,43,42,42.0,42.0,42.0,0.0,0.0
8-4-4,99,1,51,50,50.0,50.0,50.0,0.0,0.0
